Transaction ID,Member ID,Date,Payment Method,Payment Amount,Discount,On Account,Transaction Amount,Amount Due,Amount Paid,Type,Amount Due For Line Item,Actual Paid,Item ID,Item Name,Applicable Taxes,Membership Type,Project ID,Project Name,Handled By,Notes,Renewal
2432122,3222,1/30/2022 6:09 PM,On Account,,,(6.00),,,6.00,,,,,,,,,,,,
2432122,3222,1/30/2022 6:09 PM,External Credit/Debit,6.00,,,,,6.00,,,,,,,,,,,,
2432123,3222,1/30/2022 6:10 PM,,,,,,,,Check Out,,,266.0,Welder,,,,,msh,,
2432124,3494,1/30/2022 6:15 PM,,,,,,,,Loan Return,,,8415.0,Corded Drill,,,,,Kdr,,
2432124,3494,1/30/2022 6:15 PM,,,,,,,,Check Out (Renewal),,,8415.0,Corded Drill,,,,,Kdr,self-renewal,Renewal
2432125,3418,1/30/2022 6:17 PM,,,,,0.4,,,Late Fee,0.4,0.4,5777.0,J Roller,,,,,msh,,
2432125,3418,1/30/2022 6:17 PM,Discount,,0.40,,0.4,,,,,,,,,,,,,,
2432128,3418,1/30/2022 6:20 PM,,,,,,,,Check Out,,,4053.0,Key Hole Saw,,,,,msh,,
2432129,3493,1/30/2022 6:29 PM,,,,,,,,Loan Return,,,8037.0,Stud Finder,,,,,abe,,
2432129,3493,1/30/2022 6:29 PM,,,,,,,,Check Out (Renewal),,,8037.0,Stud Finder,,,,,abe,self-renewal,Renewal
2432130,3493,1/30/2022 6:29 PM,,,,,,,,Loan Return,,,4814.0,Power Sander,,,,,abe,,
2432130,3493,1/30/2022 6:29 PM,,,,,,,,Check Out (Renewal),,,4814.0,Power Sander,,,,,abe,self-renewal,Renewal
2432147,3257,1/30/2022 7:33 PM,,,,,,,,Loan Return,,,8373.0,"AC To DC Adapter, 12V",,,,,kam,,
2432147,3257,1/30/2022 7:33 PM,,,,,,,,Check Out (Renewal),,,8373.0,"AC To DC Adapter, 12V",,,,,kam,,Renewal
2432148,2666,1/30/2022 7:43 PM,,,,,,,,Check Out,,,4622.0,Chain Wrench,,,,,msh,,
2432148,2666,1/30/2022 7:43 PM,,,,,,,,Check Out,,,692.0,Cassette Tool,,,,,msh,,
2432156,3376,1/30/2022 8:46 PM,,,,,,,,Loan Return,,,595.0,"Tubing Cutter, 1/8in to 1-1/18in",,,,,oar,,
2432156,3376,1/30/2022 8:46 PM,,,,,,,,Check Out (Renewal),,,595.0,"Tubing Cutter, 1/8in to 1-1/18in",,,,,oar,self-renewal,Renewal
2432952,3538,1/31/2022 1:45 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,rra,,
2433131,3436,1/31/2022 5:54 PM,,,,,,,,Loan Return,,,305.0,Nail Gun,,,,,dan,,
2433131,3436,1/31/2022 5:54 PM,,,,,,,,Check Out (Renewal),,,305.0,Nail Gun,,,,,dan,self-renewal,Renewal
2433132,3436,1/31/2022 5:54 PM,,,,,,,,Loan Return,,,493.0,Air Compressor,,,,,dan,,
2433132,3436,1/31/2022 5:54 PM,,,,,,,,Check Out (Renewal),,,493.0,Air Compressor,,,,,dan,self-renewal,Renewal
2433230,3521,1/31/2022 11:08 PM,,,,,0.4,,,Late Fee,0.1,0.1,8241.0,Adjusable Wrench,,,,,msh,,
2433230,3521,1/31/2022 11:08 PM,,,,,0.4,,,Late Fee,0.1,0.1,5090.0,Car Ramp Set,,,,,msh,,
2433230,3521,1/31/2022 11:08 PM,,,,,0.4,,,Late Fee,0.1,0.1,8309.0,Oil Filter Wrench,,,,,msh,,
2433230,3521,1/31/2022 11:08 PM,,,,,0.4,,,Late Fee,0.1,0.1,7828.0,"Drain Pan, 16 QT",,,,,msh,,
2433230,3521,1/31/2022 11:08 PM,Discount,,0.40,,0.4,,,,,,,,,,,,,I forgot to check this user in when they returned the items on Sunday. Not actually overdue - they were right on time!,
2434396,3523,2/1/2022 4:25 PM,,,,,,,,Loan Return,,,768.0,Carpet Cleaner,,,,,luk,,
2434396,3523,2/1/2022 4:25 PM,,,,,,,,Check Out (Renewal),,,768.0,Carpet Cleaner,,,,,luk,self-renewal,Renewal
2434489,561,2/1/2022 5:47 PM,,,,,,,,Loan Return,,,6426.0,Chisel,,,,,msh,,
2434489,561,2/1/2022 5:47 PM,,,,,,,,Loan Return,,,4438.0,Flat Screwdriver,,,,,msh,,
2434489,561,2/1/2022 5:47 PM,,,,,,,,Loan Return,,,8731.0,Phillips Screwdriver,,,,,msh,,
2434505,3490,2/1/2022 6:03 PM,,,,,0.4,,,Late Fee,0.2,0.2,8197.0,Profile Sander Kit,,,,,Gin,,
2434505,3490,2/1/2022 6:03 PM,,,,,0.4,,,Late Fee,0.2,0.2,8026.0,Random Orbit Sander,,,,,Gin,,
2434505,3490,2/1/2022 6:03 PM,,,,,0.4,,,Check Out (Renewal),,,8026.0,Random Orbit Sander,,,,,Gin,,Renewal
2434505,3490,2/1/2022 6:03 PM,,,,,0.4,,,Check Out (Renewal),,,8197.0,Profile Sander Kit,,,,,Gin,,Renewal
2434505,3490,2/1/2022 6:03 PM,Discount,,0.40,,0.4,,,,,,,,,,,,,,
2434507,3537,2/1/2022 6:05 PM,,,,,,,,Loan Return,,,8723.0,Drill Bit Set,,,,,Gin,,
2434507,3537,2/1/2022 6:05 PM,,,,,,,,Loan Return,,,6655.0,"Extension Cord, 8ft",,,,,Gin,,
2434507,3537,2/1/2022 6:05 PM,,,,,,,,Loan Return,,,8036.0,Corded Drill,,,,,Gin,,
2434511,1040,2/1/2022 6:07 PM,,,,,0.3,0.30,,Late Fee,0.3,0.3,7817.0,"Shop Vac, Wet/Dry, 10 Gal",,,,,Gin,,
2434511,1040,2/1/2022 6:07 PM,,,,,0.3,0.30,,Check Out (Renewal),,,7817.0,"Shop Vac, Wet/Dry, 10 Gal",,,,,Gin,,Renewal
2434511,1040,2/1/2022 6:07 PM,On Account,,,0.30,0.3,0.30,,,,,,,,,,,,,
2434537,3538,2/1/2022 6:41 PM,,,,,5.0,5.00,5.00,Membership Fee,,5.0,,,,regular,,,msh,,
2434537,3538,2/1/2022 6:41 PM,Cash,5.00,,,5.0,5.00,5.00,,,,,,,,,,,,
2434539,3426,2/1/2022 6:43 PM,,,,,0.9,0.90,0.90,Late Fee,0.9,0.9,69.0,Bit Set,,,,,Gin,,
2434539,3426,2/1/2022 6:43 PM,Cash,0.90,,,0.9,0.90,0.90,,,,,,,,,,,,
2434546,3538,2/1/2022 6:47 PM,,,,,,,,Check Out,,,8234.0,Hammer Drill,,,,,msh,,
2434590,3539,2/1/2022 7:41 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,jou,,
2434593,3539,2/1/2022 7:43 PM,,,,,,,,Membership Change,,,,,,regular,,,msh,,
2434603,3539,2/1/2022 7:49 PM,,,,,,,,Check Out,,,720.0,Cordless Drill And Impact Set,,,,,msh,,
2434603,3539,2/1/2022 7:49 PM,,,,,,,,Check Out,,,8723.0,Drill Bit Set,,,,,msh,,
2434603,3539,2/1/2022 7:49 PM,,,,,,,,Check Out,,,7086.0,Stud Finder (Mini),,,,,msh,,
2434603,3539,2/1/2022 7:49 PM,,,,,,,,Check Out,,,7483.0,Level,,,,,msh,,
2434621,3531,2/1/2022 8:14 PM,,,,,,,,Loan Return,,,4579.0,Cat 5 Ethernet And Phone Crimper,,,,,msh,,
2434626,3531,2/1/2022 8:21 PM,,,,,,,,Check Out,,,6219.0,Wire Crimper,,,,,Gin,,
2434629,747,2/1/2022 8:23 PM,,,,,0.7,,,Late Fee,0.7,0.7,8362.0,"Corded Drill, 3/8in",,,,,Gin,,
2434629,747,2/1/2022 8:23 PM,Discount,,0.70,,0.7,,,,,,,,,,,,,,
2434632,747,2/1/2022 8:27 PM,,,,,,,,Check Out,,,3958.0,"Corded Drill, 1/4in",,,,,Gin,,
2434637,2666,2/1/2022 8:31 PM,,,,,,,,Loan Return,,,289.0,Pin Spanner,,,,,Gin,,
2434637,2666,2/1/2022 8:31 PM,,,,,,,,Loan Return,,,5571.0,Chain Tool,,,,,Gin,,
2434637,2666,2/1/2022 8:31 PM,,,,,,,,Loan Return,,,3859.0,Snap Ring Pliers,,,,,Gin,,
2434637,2666,2/1/2022 8:31 PM,,,,,,,,Loan Return,,,692.0,Cassette Tool,,,,,Gin,,
2434637,2666,2/1/2022 8:31 PM,,,,,,,,Loan Return,,,4622.0,Chain Wrench,,,,,Gin,,
2434637,2666,2/1/2022 8:31 PM,,,,,,,,Check Out,,,6320.0,Socket Wrench,,,,,Gin,,
2434637,2666,2/1/2022 8:31 PM,,,,,,,,Check Out,,,7786.0,Chain Tool,,,,,Gin,,
2435145,2205,2/2/2022 6:15 AM,,,,,,,,Loan Return,,,8099.0,Paint Roller Extension Pole,,,,,jak,,
2435145,2205,2/2/2022 6:15 AM,,,,,,,,Check Out (Renewal),,,8099.0,Paint Roller Extension Pole,,,,,jak,self-renewal,Renewal
2435147,2205,2/2/2022 6:15 AM,,,,,,,,Loan Return,,,5148.0,"Paint Brush, Long",,,,,jak,,
2435147,2205,2/2/2022 6:15 AM,,,,,,,,Check Out (Renewal),,,5148.0,"Paint Brush, Long",,,,,jak,self-renewal,Renewal
2435148,2205,2/2/2022 6:15 AM,,,,,,,,Loan Return,,,7864.0,Pad Painter,,,,,jak,,
2435148,2205,2/2/2022 6:15 AM,,,,,,,,Check Out (Renewal),,,7864.0,Pad Painter,,,,,jak,self-renewal,Renewal
2435885,3540,2/2/2022 4:10 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,jay,,
2435997,3541,2/2/2022 6:28 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,sam,,
2435999,1840,2/2/2022 6:29 PM,,,,,,,,Loan Return,,,5639.0,Miter Saw,,,,,bri,,
2435999,1840,2/2/2022 6:29 PM,,,,,,,,Loan Return,,,7730.0,Angle Finder,,,,,bri,,
2435999,1840,2/2/2022 6:29 PM,,,,,,,,Check Out (Renewal),,,5639.0,Miter Saw,,,,,bri,,Renewal
2436002,3488,2/2/2022 6:34 PM,,,,,10.2,10.20,10.20,Late Fee,0.1,0.1,7095.0,Claw Hammer,,,,,bri,,
2436002,3488,2/2/2022 6:34 PM,,,,,10.2,10.20,10.20,Late Fee,0.1,0.1,6969.0,Rubber Mallet,,,,,bri,,
2436002,3488,2/2/2022 6:34 PM,,,,,10.2,10.20,10.20,Loan Return,,,7926.0,Floor Jack,,,,,bri,,
2436002,3488,2/2/2022 6:34 PM,,,,,10.2,10.20,10.20,Loan Return,,,7275.0,Jack Stands,,,,,bri,,
2436002,3488,2/2/2022 6:34 PM,,,,,10.2,10.20,10.20,Loan Return,,,8283.0,Breaker Bar,,,,,bri,,
2436002,3488,2/2/2022 6:34 PM,,,,,10.2,10.20,10.20,Loan Return,,,8360.0,Torque Wrench,,,,,bri,,
2436002,3488,2/2/2022 6:34 PM,,,,,10.2,10.20,10.20,Other,,10.0,,,,,,,bri,,
2436002,3488,2/2/2022 6:34 PM,Cash,0.20,,,10.2,10.20,10.20,,,,,,,,,,,,
2436002,3488,2/2/2022 6:34 PM,Cash,10.00,,,10.2,10.20,10.20,,,,,,,,,,,,
2436009,3376,2/2/2022 6:46 PM,,,,,,,,Loan Return,,,595.0,"Tubing Cutter, 1/8in to 1-1/18in",,,,,bri,,
2436033,2205,2/2/2022 7:46 PM,,,,,,,,Loan Return,,,8099.0,Paint Roller Extension Pole,,,,,bri,,
2436033,2205,2/2/2022 7:46 PM,,,,,,,,Loan Return,,,5148.0,"Paint Brush, Long",,,,,bri,,
2436033,2205,2/2/2022 7:46 PM,,,,,,,,Loan Return,,,7864.0,Pad Painter,,,,,bri,,
2436034,2205,2/2/2022 7:48 PM,,,,,,,,Check Out,,,8250.0,20V/60V Max 6.0Ah Battery BATT_X,,,,,bri,,
2436034,2205,2/2/2022 7:48 PM,,,,,,,,Check Out,,,7741.0,Flooring/Ice Scraper,,,,,bri,,
2436038,1587,2/2/2022 8:09 PM,,,,,,,,Loan Return,,,4471.0,Cordless Drill,,,,,bri,,
2436038,1587,2/2/2022 8:09 PM,,,,,,,,Loan Return,,,3876.0,Heat Gun,,,,,bri,,
2436038,1587,2/2/2022 8:09 PM,,,,,,,,Loan Return,,,586.0,Putty Knife,,,,,bri,,
2436038,1587,2/2/2022 8:09 PM,,,,,,,,Check Out (Renewal),,,586.0,Putty Knife,,,,,bri,,Renewal
2436038,1587,2/2/2022 8:09 PM,,,,,,,,Check Out (Renewal),,,3876.0,Heat Gun,,,,,bri,,Renewal
2436038,1587,2/2/2022 8:09 PM,,,,,,,,Check Out (Renewal),,,4471.0,Cordless Drill,,,,,bri,,Renewal
2436038,1587,2/2/2022 8:09 PM,,,,,,,,Check Out,,,5013.0,"Power Sander, Palm Grip",,,,,bri,,
2437229,3542,2/3/2022 6:37 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,NY5,,
2437344,3536,2/3/2022 10:50 PM,,,,,,,,Loan Return,,,721.0,Cordless Drill Set,,,,,kyr,,
2437344,3536,2/3/2022 10:50 PM,,,,,,,,Check Out (Renewal),,,721.0,Cordless Drill Set,,,,,kyr,self-renewal,Renewal
2437345,3536,2/3/2022 10:50 PM,,,,,,,,Loan Return,,,6680.0,Level,,,,,kyr,,
2437345,3536,2/3/2022 10:50 PM,,,,,,,,Check Out (Renewal),,,6680.0,Level,,,,,kyr,self-renewal,Renewal
2438005,3257,2/4/2022 11:31 AM,,,,,,,,Loan Return,,,8373.0,"AC To DC Adapter, 12V",,,,,kam,,
2438005,3257,2/4/2022 11:31 AM,,,,,,,,Check Out (Renewal),,,8373.0,"AC To DC Adapter, 12V",,,,,kam,,Renewal
2438067,3543,2/4/2022 12:25 PM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,Cas,,
2439284,2083,2/5/2022 9:05 AM,,,,,,,,Check Out,,,591.0,Dehydrator,,,,,Gin,,
2439284,2083,2/5/2022 9:05 AM,,,,,,,,Check Out,,,589.0,Canner,,,,,Gin,,
2439284,2083,2/5/2022 9:05 AM,,,,,,,,Check Out,,,6848.0,Jar Lifter,,,,,Gin,,
2439354,3493,2/5/2022 9:33 AM,,,,,,,,Loan Return,,,8037.0,Stud Finder,,,,,Gin,,
2439354,3493,2/5/2022 9:33 AM,,,,,,,,Loan Return,,,4814.0,Power Sander,,,,,Gin,,
2439354,3493,2/5/2022 9:33 AM,,,,,,,,Check Out (Renewal),,,4814.0,Power Sander,,,,,Gin,,Renewal
2439393,3493,2/5/2022 9:51 AM,,,,,,,,Check Out,,,8365.0,Drop Cloth,,,,,Gin,,
2439393,3493,2/5/2022 9:51 AM,,,,,,,,Check Out,,,7513.0,Bar Clamp,,,,,Gin,,
2439393,3493,2/5/2022 9:51 AM,,,,,,,,Check Out,,,7249.0,Laser Level,,,,,Gin,,
2439393,3493,2/5/2022 9:51 AM,,,,,,,,Check Out,,,7137.0,Coping Saw,,,,,Gin,,
2439393,3493,2/5/2022 9:51 AM,,,,,,,,Check Out,,,717.0,Paint Brush,,,,,Gin,,
2439393,3493,2/5/2022 9:51 AM,,,,,,,,Check Out,,,7863.0,Paint Brush,,,,,Gin,,
2439393,3493,2/5/2022 9:51 AM,,,,,,,,Check Out,,,8399.0,Paint Brush,,,,,Gin,,
2439393,3493,2/5/2022 9:51 AM,,,,,,,,Check Out,,,420.0,Quick Grip Clamp,,,,,Gin,,
2439393,3493,2/5/2022 9:51 AM,,,,,,,,Check Out,,,6114.0,Quick Grip Clamp,,,,,Gin,,
2439393,3493,2/5/2022 9:51 AM,,,,,,,,Check Out,,,6910.0,Quick Grip Clamp,,,,,Gin,,
2439398,3544,2/5/2022 9:53 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,dfe,,
2439400,3544,2/5/2022 9:54 AM,,,,,10.0,10.00,10.00,Membership Fee,,10.0,,,,regular,,,Gin,,
2439400,3544,2/5/2022 9:54 AM,Cash,10.00,,,10.0,10.00,10.00,,,,,,,,,,,,
2439434,3545,2/5/2022 10:08 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,eeb,,
2439444,3545,2/5/2022 10:10 AM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,,regular,,,Gin,,
2439444,3545,2/5/2022 10:10 AM,Cash,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
2439476,3545,2/5/2022 10:19 AM,,,,,,,,Check Out,,,5244.0,Corded Drill,,,,,Gin,,
2439575,3546,2/5/2022 10:53 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,dau,,
2439583,3546,2/5/2022 10:58 AM,,,,,20.0,20.00,20.00,Membership Fee,,20.0,,,,regular,,,mki,,
2439583,3546,2/5/2022 10:58 AM,Cash,20.00,,,20.0,20.00,20.00,,,,,,,,,,,,
2439587,3546,2/5/2022 11:00 AM,,,,,,,,Check Out,,,8036.0,Corded Drill,,,,,mki,,
2439611,3547,2/5/2022 11:09 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,Jed,,
2439620,3547,2/5/2022 11:12 AM,,,,,,,,Membership Change,,,,,,regular,,,mki,,
2439625,3288,2/5/2022 11:14 AM,,,,,2.1,2.10,,Late Fee,2.1,2.1,6951.0,Router,,,,,mki,,
2439625,3288,2/5/2022 11:14 AM,On Account,,,2.10,2.1,2.10,,,,,,,,,,,,,
2439637,3547,2/5/2022 11:17 AM,,,,,,,,Check Out,,,8283.0,Breaker Bar,,,,,mki,,
2439637,3547,2/5/2022 11:17 AM,,,,,,,,Check Out,,,5652.0,"Socket Wrench Set, Metric",,,,,mki,,
2439637,3547,2/5/2022 11:17 AM,,,,,,,,Check Out,,,7275.0,Jack Stands,,,,,mki,,
2439696,3547,2/5/2022 11:30 AM,,,,,,,,Membership Change,,,,,,regular,,,mki,,
2439722,3545,2/5/2022 11:37 AM,,,,,,,,Loan Return,,,5244.0,Corded Drill,,,,,mki,,
2439755,1775,2/5/2022 11:43 AM,,,,,,(26.20),,Membership Change,,,,,,regular,,,Gin,,
2439755,1775,2/5/2022 11:43 AM,On Account,,,(26.20),,(26.20),,,,,,,,,,,,,
2439755,1775,2/5/2022 11:43 AM,Discount,,26.20,,,(26.20),,,,,,,,,,,,,
2439767,3546,2/5/2022 11:46 AM,,,,,,,,Loan Return,,,8036.0,Corded Drill,,,,,mki,,
2439836,618,2/5/2022 11:59 AM,,,,,,,,Membership Change,,,,,,regular,,,mki,,
2439836,618,2/5/2022 11:59 AM,On Account,,,,,,,,,,,,,,,,,,
2439840,618,2/5/2022 12:00 PM,,,,,,,,Check Out,,,740.0,Crank Removal Tool,,,,,mki,,
2439840,618,2/5/2022 12:00 PM,On Account,,,,,,,,,,,,,,,,,,
2439844,747,2/5/2022 12:01 PM,,,,,,,,Loan Return,,,3958.0,"Corded Drill, 1/4in",,,,,mki,,
2439864,1231,2/5/2022 12:09 PM,,,,,,,,Check Out,,,7996.0,3D Printer,,,,,Gin,,
2440208,3507,2/5/2022 5:44 PM,,,,,,,,Loan Return,,,7718.0,18V Battery DeWalt BATT_A,,,,,l4f,,
2440208,3507,2/5/2022 5:44 PM,,,,,,,,Check Out (Renewal),,,7718.0,18V Battery DeWalt BATT_A,,,,,l4f,self-renewal,Renewal
2440209,3507,2/5/2022 5:44 PM,,,,,,,,Loan Return,,,7471.0,Jigsaw,,,,,l4f,,
2440209,3507,2/5/2022 5:44 PM,,,,,,,,Check Out (Renewal),,,7471.0,Jigsaw,,,,,l4f,self-renewal,Renewal
2440210,3507,2/5/2022 5:45 PM,,,,,,,,Loan Return,,,8208.0,18V Battery,,,,,l4f,,
2440210,3507,2/5/2022 5:45 PM,,,,,,,,Check Out (Renewal),,,8208.0,18V Battery,,,,,l4f,self-renewal,Renewal
2440211,3507,2/5/2022 5:45 PM,,,,,,,,Loan Return,,,7717.0,Dewalt Battery Charger,,,,,l4f,,
2440211,3507,2/5/2022 5:45 PM,,,,,,,,Check Out (Renewal),,,7717.0,Dewalt Battery Charger,,,,,l4f,self-renewal,Renewal
2440212,3507,2/5/2022 5:45 PM,,,,,,,,Loan Return,,,7278.0,Circular Saw,,,,,l4f,,
2440212,3507,2/5/2022 5:45 PM,,,,,,,,Check Out (Renewal),,,7278.0,Circular Saw,,,,,l4f,self-renewal,Renewal
2440213,3507,2/5/2022 5:45 PM,,,,,,,,Loan Return,,,8207.0,"Cordless Drill, 1/2in",,,,,l4f,,
2440213,3507,2/5/2022 5:45 PM,,,,,,,,Check Out (Renewal),,,8207.0,"Cordless Drill, 1/2in",,,,,l4f,self-renewal,Renewal
2440214,3507,2/5/2022 5:45 PM,,,,,,,,Loan Return,,,5158.0,Plane,,,,,l4f,,
2440214,3507,2/5/2022 5:45 PM,,,,,,,,Check Out (Renewal),,,5158.0,Plane,,,,,l4f,self-renewal,Renewal
2440218,785,2/5/2022 6:03 PM,,,,,,,,Loan Return,,,8166.0,Soldering Iron,,,,,Mic,,
2440218,785,2/5/2022 6:03 PM,,,,,,,,Check Out (Renewal),,,8166.0,Soldering Iron,,,,,Mic,self-renewal,Renewal
2440219,785,2/5/2022 6:03 PM,,,,,,,,Loan Return,,,279.0,Soldering Iron Holder,,,,,Mic,,
2440219,785,2/5/2022 6:03 PM,,,,,,,,Check Out (Renewal),,,279.0,Soldering Iron Holder,,,,,Mic,self-renewal,Renewal
2440357,3548,2/6/2022 6:28 AM,,,,,,,,Membership Change,,,,,,Request_CheckIDAddressPhoneDOB,,,fer,,
2440380,2291,2/6/2022 8:20 AM,,,,,0.7,0.70,0.70,Late Fee,0.7,0.7,5045.0,Telescope,,,,,msh,,
2440380,2291,2/6/2022 8:20 AM,Cash,0.70,,,0.7,0.70,0.70,,,,,,,,,,,,
2440824,3535,2/6/2022 4:30 PM,,,,,,,,Loan Return,,,6871.0,Coping Saw,,,,,mki,,
2440824,3535,2/6/2022 4:30 PM,,,,,,,,Loan Return,,,8389.0,Carpenter Saw,,,,,mki,,
2440826,3418,2/6/2022 4:32 PM,,,,,,,,Loan Return,,,4053.0,Key Hole Saw,,,,,mat,,
2440826,3418,2/6/2022 4:32 PM,,,,,,,,Check Out (Renewal),,,4053.0,Key Hole Saw,,,,,mat,self-renewal,Renewal
2440836,1389,2/6/2022 4:46 PM,,,,,,,,Membership Change,,,,,,regular,,,mki,,
2440836,1389,2/6/2022 4:46 PM,,,,,,,,Check Out,,,7598.0,Air Compressor,,,,,mki,,
2440836,1389,2/6/2022 4:46 PM,,,,,,,,Check Out,,,8196.0,Finishing Sander,,,,,mki,,
2440836,1389,2/6/2022 4:46 PM,,,,,,,,Check Out,,,6224.0,"Nail Gun, Pneumatic",,,,,mki,,
2440836,1389,2/6/2022 4:46 PM,On Account,,,,,,,,,,,,,,,,,,
2440852,3530,2/6/2022 5:25 PM,,,,,0.3,,,Late Fee,0.1,0.1,4996.0,Bit Set,,,,,mki,,
2440852,3530,2/6/2022 5:25 PM,,,,,0.3,,,Late Fee,0.1,0.1,6021.0,Extension Cord,,,,,mki,,
2440852,3530,2/6/2022 5:25 PM,,,,,0.3,,,Late Fee,0.1,0.1,8204.0,"Corded Drill, 1/2in",,,,,mki,,
2440852,3530,2/6/2022 5:25 PM,,,,,0.3,,,Check Out (Renewal),,,8204.0,"Corded Drill, 1/2in",,,,,mki,,Renewal
2440852,3530,2/6/2022 5:25 PM,,,,,0.3,,,Check Out (Renewal),,,6021.0,Extension Cord,,,,,mki,,Renewal
2440852,3530,2/6/2022 5:25 PM,,,,,0.3,,,Check Out (Renewal),,,4996.0,Bit Set,,,,,mki,,Renewal
2440852,3530,2/6/2022 5:25 PM,Discount,,0.30,,0.3,,,,,,,,,,,,,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,5572.0,Adjusable Wrench,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,8188.0,Rotorazer Saw,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,437.0,Crow Bar,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,6699.0,Drywall Knife,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,7421.0,Extension Cord,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,8049.0,Grout Float,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,5541.0,Ladder,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,5229.0,Level,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,7313.0,Laser Level,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,4066.0,Notched Trowel,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,5327.0,Notched Trowel,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,8186.0,Paint Mixer,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,7013.0,Corded Drill,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,7078.0,Paint Mixer Drill Bit,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,1659.0,Pry Bar,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,8066.0,Rubber Mallet,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,6277.0,Grout Scraper,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,7519.0,Tack Hammer,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,5029.0,Tile Saw,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,5586.0,Bucket,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,7042.0,Bucket,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,7418.0,Chisel,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Late Fee,0.4,0.4,7542.0,Chisel,,,,,mki,,
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Check Out (Renewal),,,5327.0,Notched Trowel,,,,,mki,,Renewal
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Check Out (Renewal),,,6699.0,Drywall Knife,,,,,mki,,Renewal
2440855,3510,2/6/2022 5:35 PM,,,,,9.2,9.20,9.20,Check Out (Renewal),,,8188.0,Rotorazer Saw,,,,,mki,,Renewal
2440855,3510,2/6/2022 5:35 PM,External Credit/Debit,9.20,,,9.2,9.20,9.20,,,,,,,,,,,,
2440866,530,2/6/2022 5:58 PM,,,,,0.1,,,Late Fee,0.1,0.1,6466.0,Bar Clamp,,,,,mki,,
